X,Y,Means,Confidence
85.839,382.45,3,0.5
191.06,338.14,2,0
96.915,207.08,2,0
397.81,112.93,1,0
451.35,306.76,1,0
696.86,380.6,1,0
606.41,181.24,1,0
781.78,77.859,3,0
833.47,186.77,2,0
586.1,59.399,2,0
